ORIG_FID	CS	RSLR	TR	WH	WETpx	WET96px	NDVI	NDMI	WET	logWET	PCT	logPCT	HUC4	region
1116	-0.26173760687165	0.541951060803833	0.338909949631826	0.410334743831894	-0.208143872172628	2.38941101223603	1.023998020189	1.023998020189	1.8	0.587786664902119	0.002808988764045	-5.87493073085203	9	9
1126	-0.25630631084454	0.525345818178002	0.0524194562217679	0.410334743831894	-0.248560595484425	2.18174244618756	0.831156909988277	0.831156909988277	1.26	0.231111720963387	0.002081474873625	-6.17467856268496	9	9
1125	-0.201993350573444	0.525345818178002	0.0524194562217679	0.410334743831894	0.526093267991689	2.02256501738898	1.35670636303809	1.35670636303809	11.61	2.4518667957098	0.020080946450809	-3.90798385126492	9	9
1114	-0.153111686329457	0.497670413801617	0.132000148835673	0.410334743831894	-0.315921801004087	2.52328871725205	0.115669566331364	0.115669566331364	0.36	-1.02165124753198	0.000542446433415	-7.5194212176742	9	9
1096	0.335704956110415	0.608372031307156	-0.663806777303377	0.410334743831894	-0.0464769789254391	0.907795938220151	2.45083538206663	2.45083538206663	3.96	1.37624402526639	0.010211185889998	-4.58427150369758	9	9
1081	0.428036988571279	0.608372031307156	-0.663806777303377	0.410334743831894	-0.302449559900155	0.603672175250687	0.995169764893661	0.995169764893661	0.54	-0.616186139423817	0.001607717041801	-6.43294009273918	9	9
1062	0.428036988571279	0.608372031307156	-0.663806777303377	0.410334743831894	-0.262032836588358	1.67205842748483	2.07331324108342	2.07331324108342	1.08	0.076961041136128	0.002083695085952	-6.17361247771867	9	9
1063	0.422605692544169	0.608372031307156	-0.663806777303377	0.410334743831894	-0.262032836588358	1.98566958687276	2.00404278030026	2.00404278030026	1.08	0.076961041136128	0.001888574126534	-6.27193316504146	9	9
1084	0.362861436245963	0.608372031307156	-0.663806777303377	0.410334743831894	-0.262032836588358	0.198876594729807	2.3290943055287	2.3290943055287	1.08	0.076961041136128	0.004048582995951	-5.50938833662798	9	9
1064	0.422605692544169	0.608372031307156	-0.663806777303377	0.410334743831894	-0.309185680452121	1.1934719859315	2.50399222854851	2.50399222854851	0.45	-0.798507696217772	0.00103071531643	-6.87750223581112	9	9
1068	0.270529403785098	0.553021222554387	-0.719513262133111	0.410334743831894	0.216231722601243	1.52711209331395	-0.292910673193894	-0.292910673193894	7.47	2.01089499914473	0.015134938001459	-4.19074943288561	9	9
1069	0.23794162762244	0.303942583166923	-0.982129547758998	0.994573260049688	0.0478287088020879	1.01742807461122	-0.0776495964036438	-0.0776495964036438	5.22	1.65249740189455	0.012840380783706	-4.35516032510819	9	9
1042	0.210785147486892	0.303942583166923	-0.982129547758998	0.994573260049688	-0.00606025561364182	-0.133709357495031	1.03240746565674	1.03240746565674	4.5	1.50407739677627	0.021431633090441	-3.84288726659328	9	9
1043	0.145609595161576	0.303942583166923	-0.982129547758998	0.994573260049688	2.04845651273605	1.5682241444606	1.86881120853904	1.86881120853904	31.95	3.46417218082354	0.063825961884214	-2.75159524531849	9	9
1044	0.0695714507820404	0.394441155477702	-0.878674647360921	0.410334743831894	-0.221616113276561	0.804488732774718	0.814903075500192	0.814903075500192	1.62	0.482426149244293	0.00437636761488	-5.43153621033426	9	9
1045	0.0695714507820404	0.394441155477702	-0.878674647360921	0.410334743831894	-0.322657921556054	-1.27694062591924	0.840584301656134	0.840584301656134	0.27	-1.30933331998376	0.018292682926829	-4.00125413915609	9	9
1071	0.0641401547549305	0.719073648812696	-0.663806777303377	0.410334743831894	-0.0868937022372363	-0.614404109363577	0.49520631710961	0.49520631710961	3.42	1.22964055107451	0.026741731175229	-3.62152996837071	9	9
1047	0.0478462666736016	0.202373849105591	-0.878674647360921	0.410334743831894	-0.309185680452121	-1.24478889361224	0.51922531026275	0.51922531026275	0.45	-0.798507696217772	0.022222222222222	-3.80666248977032	9	9
1046	0.0478462666736016	0.202373849105591	-0.878674647360921	0.410334743831894	0.182551119841412	-0.526909231282241	0.873054865082726	0.873054865082726	7.02	1.94876321803772	0.049149338374291	-3.01289189383682	9	9
1088	0.0532775627007112	0.719073648812696	-0.663806777303377	0.410334743831894	-0.315921801004087	1.24354435591781	3.09794743662384	3.09794743662384	0.36	-1.02165124753198	0.000808734330772	-7.12004008696147	9	9
1072	0.00982719448383388	0.719073648812696	-0.663806777303377	0.410334743831894	-0.235088354380493	1.26199207117592	0.968242668066835	0.968242668066835	1.44	0.364643113587909	0.00321220638426	-5.7407972308335	9	9
1089	0.0858653388633693	0.719073648812696	-0.663806777303377	0.410334743831894	-0.336130162659986	1.58350939424589	0.888695658591061	0.888695658591061	0.09	-2.40794560865187	0.000178858880343	-8.62891344102665	9	9
1073	-0.0662109498957017	0.719073648812696	-0.663806777303377	0.410334743831894	-0.187935510516729	0.92887904137228	1.10189618635313	1.10189618635313	2.07	0.727548607277278	0.005288572085537	-5.24220699666849	9	9
1090	-0.0987987260583598	0.729036794388194	-0.647890638780596	0.410334743831894	-0.27550507769229	-0.587523152844612	-0.238177953156202	-0.238177953156202	0.9	-0.105360515657826	0.00679347826087	-4.99179220629478	9	9
1129	-0.587615368498231	0.802099861941851	-0.0271612363921372	-0.173903772385898	0.923524380557695	0.730170794163462	0.999630473558707	0.999630473558707	16.92	2.82849635417808	0.047331319234642	-3.05058306233511	9	9
1128	-0.587615368498231	0.802099861941851	-0.0271612363921372	-0.173903772385898	-0.32939404210802	-1.29169879812573	-0.101353537477161	-0.101353537477161	0.18	-1.71479842809193	0.014705882352941	-4.21950770517611	9	9
1127	-0.571321480416902	0.802099861941851	-0.0271612363921372	-0.173903772385898	-0.208143872172628	-1.32121514253871	1.11360677126743	1.11360677126743	1.8	0.587786664902119	0.25	-1.38629436111989	9	9
1121	-0.538733704254244	0.802099861941851	-0.0271612363921372	-0.173903772385898	-0.221616113276561	-0.451537137513379	0.510028925483949	0.510028925483949	1.62	0.482426149244293	0.010404624277457	-4.56550492959566	9	9
1108	-0.402951303576502	0.829775266318236	-0.504645392075568	-0.173903772385898	-0.32939404210802	-1.05398681008547	2.53009015042537	2.53009015042537	0.18	-1.71479842809193	0.003407155025554	-5.68187763926815	9	9
1107	-0.337775751251186	0.829775266318236	-0.504645392075568	-0.173903772385898	-0.0195324967175742	1.01479268671721	1.67390415254192	1.67390415254192	4.32	1.46325540225602	0.01063829787234	-4.54329478227	9	9
1098	-0.316050567142747	0.829775266318236	-0.504645392075568	0.410334743831894	-0.32939404210802	-0.890065683077666	0.55121959239939	0.55121959239939	0.18	-1.71479842809193	0.002227171492205	-6.10702288774226	9	9
1091	-0.26173760687165	0.774424457565466	-0.584226084689472	0.410334743831894	-0.0734214611333039	1.49759574890096	0.138877544068028	0.138877544068028	3.6	1.28093384546206	0.007369196757553	-4.91044656684082	9	9
1131	-0.527871112200024	0.829775266318236	0.211580841449578	-0.173903772385898	-0.0666853405813377	2.74518837792821	1.86758222222319	1.86758222222319	3.69	1.30562645805244	0.005259781911482	-5.24766571478757	9	9
1130	-0.522439816172915	0.818151596480154	0.116084010312892	-0.173903772385898	0.458732062472027	1.12020820247785	0.62556912550427	0.62556912550427	10.71	2.37117788445966	0.02525466893039	-3.67874423221989	9	9
1133	-0.484420743983147	0.829775266318236	0.211580841449578	-0.173903772385898	0.45199594192006	0.182010112208103	1.6468926358388	1.6468926358388	10.62	2.36273901581379	0.040245566166439	-3.21275543854088	9	9
1132	-0.527871112200024	0.829775266318236	0.211580841449578	-0.173903772385898	0.714704643446743	1.46544401659397	0.908683772641381	0.908683772641381	14.13	2.64830019669644	0.02925284143842	-3.53177856682852	9	9
1122	-0.506145928091586	0.829775266318236	0.211580841449578	-0.173903772385898	0.613662835167249	1.7811634862971	0.759333184007799	0.759333184007799	12.78	2.54788144894939	0.02380154207174	-3.73800490747343	9	9
1134	-0.43010778371205	0.829775266318236	0.211580841449578	-0.173903772385898	-0.0330047378215067	1.04799857418181	0.669562018442424	0.669562018442424	4.14	1.42069578783722	0.010054644808743	-4.59972058122053	9	9
1138	-0.413813895630721	0.862985751569897	-0.170406483097166	-0.173903772385898	-0.208143872172628	1.6009029543464	2.33287732364648	2.33287732364648	1.8	0.587786664902119	0.003556187766714	-5.63906615993651	9	9
1139	-0.348638343305405	0.885126075071005	-0.425064699461662	-0.173903772385898	-0.221616113276561	2.37465284002954	1.67453055323842	1.67453055323842	1.62	0.482426149244293	0.00253807106599	-5.97635090929793	9	9
1140	-0.348638343305405	0.885126075071005	-0.425064699461662	-0.173903772385898	-0.268768957140324	0.529354236639432	-0.461956074656206	-0.461956074656206	0.99	-0.010050335853501	0.003063213589529	-5.78829072142771	10	10
1141	-0.381226119468063	0.885126075071005	-0.425064699461662	-0.173903772385898	-0.154254907756898	0.51933976264217	0.109186937062184	0.109186937062184	2.52	0.924258901523332	0.007838745800672	-4.84867643182119	10	10
1142	-0.413813895630721	0.802099861941851	-0.616058361735034	-0.173903772385898	-0.214879992724594	-1.14938785184885	0.125952502213383	0.125952502213383	1.71	0.536493370514568	0.04679802955665	-3.06191418043529	10	10
1137	-0.451832967820489	0.885126075071005	-0.425064699461662	-0.173903772385898	0.243176204809108	1.02902378134489	-0.142358061067426	-0.142358061067426	7.83	2.05796251000271	0.019167217448777	-3.95455388380188	10	10
1136	-0.386657415495173	0.885126075071005	-0.425064699461662	-0.173903772385898	2.67491572406891	1.2414360456026	0.983011393329064	0.983011393329064	40.32	3.69684762376311	0.090651558073654	-2.40073215413357	10	10
1135	-0.386657415495173	0.885126075071005	-0.425064699461662	-0.173903772385898	0.593454473511351	1.46544401659397	0.479548983245583	0.479548983245583	12.51	2.52652832447882	0.025899012483697	-3.65355043904614	9	9
1058	-0.196562054546334	0.248591774414153	-0.504645392075568	0.994573260049688	-0.336130162659986	1.23932773528738	-0.904767099352173	-0.904767099352173	0.09	-2.40794560865187	0.000202511138113	-8.50471566990512	9	9
1055	-0.191130758519224	0.220916370037769	-0.504645392075568	0.994573260049688	-0.221616113276561	2.26818316911129	0.751023793767631	0.751023793767631	1.62	0.482426149244293	0.002612481857765	-5.94745460611154	9	9
1061	0.00982719448383388	0.276267178790538	-0.504645392075568	0.994573260049688	-0.288977318796223	1.48283757669447	1.65850080962642	1.65850080962642	0.72	-0.328504066972036	0.001481481481481	-6.51471269087253	9	9
1100	0.00439589845672423	0.319164055573935	0.545819750427979	0.994573260049688	0.371162495296466	-0.197485744530222	1.2168011675065	1.2168011675065	9.54	2.2554934854602	0.047920433996383	-3.03821326853016	9	9
1101	0.0152584905109435	0.331617987543308	0.689064997133009	0.994573260049688	0.108453793769784	0.307981653542075	1.24127650202515	1.24127650202515	6.03	1.79674701073909	0.021128981393882	-3.85710965514738	9	9
1102	0.0152584905109435	0.375898634545524	0.370742226677388	0.994573260049688	0.0478287088020879	0.0528761054013121	1.0484590802862	1.0484590802862	5.22	1.65249740189455	0.0215854112393	-3.83573759806907	9	9
1109	0.00982719448383388	0.386968796296078	0.291161534063483	0.994573260049688	-0.0532130994774053	0.769174534994901	0.902799947833068	0.902799947833068	3.87	1.35325450704169	0.010627780523974	-4.54428390203413	9	9
1110	-0.028191877705934	0.386968796296078	0.291161534063483	0.410334743831894	-0.100365943341169	0.64004052818811	0.286328100660868	0.286328100660868	3.24	1.17557332980424	0.009471191791634	-4.65950053053314	9	9
1111	-0.0390544697601533	0.386968796296078	0.291161534063483	0.410334743831894	0.11518991432175	-0.0804745220359051	1.55019000127432	1.55019000127432	6.12	1.81156209652423	0.027937551355793	-3.57778356837137	9	9
1112	-0.0607796538685921	0.386968796296078	0.291161534063483	0.410334743831894	-0.288977318796223	1.52658501573514	-0.051274887583823	-0.051274887583823	0.72	-0.328504066972036	0.001459055261718	-6.52996613372421	9	9
1113	-0.109661318112579	0.431249443298294	0.227496979972359	0.410334743831894	-0.336130162659986	2.48059543336899	0.120404424851841	0.120404424851841	0.09	-2.40794560865187	0.000137117784177	-8.89467026298423	9	9
