ORIG_FID	CS	RSLR	TR	WH	WETpx	GAINpx	WET96px	NDVI	NDMI	WET	WET96	GAIN	logWET	PCT	logPCT	CHGpx	CHG	HUC4	region
772	-0.180268166465005	0.940476883823775	-0.0271612363921372	-0.758142288603691	-0.194671631068696	-0.197832241603309	-0.247558114516529	0.618674859958068	0.292836529435892	1.98	-0.247558114516529	-0.197832241603309	0.683096844706444	0.010392064241852	-4.56671281777655	0.187824525136687	0.187824525136687	10	10
906	-0.663653512877766	1.10652931008208	-0.584226084689472	-0.758142288603691	-0.127310425549034	-0.215176279204654	0.145114681691877	-1.45846485814204	1.33241877680535	2.88	0.145114681691877	-0.215176279204654	1.05779029414785	0.011180992313068	-4.49354005731667	0.119832450674721	0.119832450674721	10	10
2006	-0.669084808904876	1.10652931008208	-0.584226084689472	0.994573260049688	-0.315921801004087	-0.215176279204654	-0.0177522901583207	0.188465503912526	0.663881697028738	0.36	-0.0177522901583207	-0.215176279204654	-1.02165124753198	0.00156678417548	-6.45873005612159	0.308512141946779	0.308512141946779	10	10
907	-0.663653512877766	1.10652931008208	-0.584226084689472	-0.758142288603691	-0.174463269412797	-0.215176279204654	-0.347702854489143	-1.08040589933055	0.63967859036013	2.25	-0.347702854489143	-0.215176279204654	0.810930216216329	0.012973533990659	-4.34484384354617	0.167002373492735	0.167002373492735	10	10
909	-0.522439816172915	1.10652931008208	-0.584226084689472	-0.758142288603691	-0.107102063893135	-0.215176279204654	-0.968073164740544	-0.032732630078119	-0.845503493485811	3.15	-0.968073164740544	-0.215176279204654	1.14740245283754	0.046666666666667	-3.06472514504094	0.0996167694670005	0.0996167694670006	10	10
910	-0.402951303576502	1.10652931008208	-0.584226084689472	-0.758142288603691	-0.288977318796223	-0.215176279204654	0.980532644094996	-0.311819989280162	0.0710025322831778	0.72	0.980532644094996	-0.215176279204654	-0.328504066972036	0.001798965594783	-6.32054344883086	0.281557900336485	0.281557900336485	10	10
827	-0.109661318112579	0.995827692576545	-0.265903314233852	0.994573260049688	0.0613009499060203	-0.215176279204654	-0.435724810149282	0.504493934446631	0.4153367595915	5.4	-0.435724810149282	-0.215176279204654	1.68639895357023	0.034090909090909	-3.3787245258101	-0.0688472405973365	-0.0688472405973365	10	10
821	-0.104230022085469	0.995827692576545	-0.265903314233852	0.994573260049688	0.0815093115619189	-0.215176279204654	0.533043779691054	0.267441289949122	-0.407131429320844	5.67	0.533043779691054	-0.215176279204654	1.73518911773966	0.017509727626459	-4.04499868811894	-0.089062921805057	-0.0890629218050569	10	10
822	-0.104230022085469	0.995827692576545	-0.265903314233852	0.994573260049688	0.101717673217818	-0.215176279204654	1.23932773528738	0.493963372692977	0.064795677135624	5.94	1.23932773528738	-0.215176279204654	1.78170913337455	0.013365735115431	-4.3150609278787	-0.109278603012777	-0.109278603012777	10	10
820	-0.142249094275237	0.995827692576545	-0.265903314233852	0.994573260049688	0.31053741032877	-0.215176279204654	0.690112898174417	0.0101649727257101	0.943745129120331	8.73	0.690112898174417	-0.215176279204654	2.16676536985151	0.024897330595483	-3.69299468625904	-0.318173975492555	-0.318173975492555	10	10
804	-0.0933674300312501	0.995827692576545	-0.186322621619947	0.994573260049688	0.411579218608263	-0.215176279204654	0.96313908399449	0.579721581284413	0.48224040825095	10.08	0.96313908399449	-0.215176279204654	2.31055326264322	0.025373810602628	-3.67403771552159	-0.419252381531158	-0.419252381531158	10	10
810	-0.0933674300312501	0.995827692576545	-0.186322621619947	0.994573260049688	0.411579218608263	-0.215176279204654	0.785513939937801	0.525380065480776	0.369755287541976	10.08	0.785513939937801	-0.215176279204654	2.31055326264322	0.027471179789061	-3.59461783152416	-0.419252381531158	-0.419252381531158	10	10
805	-0.0933674300312501	0.995827692576545	-0.186322621619947	0.994573260049688	0.189287240393378	-0.215176279204654	1.60617373013443	0.28024690756357	-0.585963134539545	7.11	1.60617373013443	-0.215176279204654	1.96150224381515	0.014022009229677	-4.2671270959693	-0.196879888246233	-0.196879888246233	10	10
808	-0.359500935359624	0.972580352900381	-0.138574206051604	0.994573260049688	-0.288977318796223	-0.215176279204654	-1.05714927555829	0.843471921319672	-0.367341882980791	0.72	-1.05714927555829	-0.215176279204654	-0.328504066972036	0.013769363166954	-4.28530921517208	0.281557900336485	0.281557900336485	10	10
807	-0.359500935359624	0.972580352900381	-0.138574206051604	0.994573260049688	-0.32939404210802	-0.215176279204654	-0.473674395823114	-0.608582706980803	-0.5516809631407	0.18	-0.473674395823115	-0.215176279204654	-1.71479842809193	0.001184834123223	-6.73815249459596	0.321989262751925	0.321989262751926	10	10
806	-0.332344455224076	0.995827692576545	-0.186322621619947	0.994573260049688	-0.248560595484425	-0.215176279204654	-0.13845305570426	-0.0610973363892669	-0.148922484769155	1.26	-0.13845305570426	-0.215176279204654	0.231111720963387	0.006024096385542	-5.11198778835654	0.241126537921044	0.241126537921044	10	10
814	-0.25630631084454	0.995827692576545	-0.2261129679269	0.994573260049688	-0.107102063893135	-0.215176279204654	0.858250645812647	0.319010403260089	-0.162002396743952	3.15	0.858250645812647	-0.215176279204654	1.14740245283754	0.008303677342823	-4.79105680894654	0.0996167694670005	0.0996167694670006	10	10
816	-0.506145928091586	0.985587792957282	-0.194280690881338	0.994573260049688	-0.322657921556054	-0.215176279204654	-1.10669456796579	0.258750923367123	-0.0150043973076984	0.27	-1.10669456796579	-0.215176279204654	-1.30933331998376	0.006160164271047	-5.08965183441448	0.315250702349352	0.315250702349352	10	10
815	-0.506145928091586	0.985587792957282	-0.194280690881338	0.994573260049688	-0.295713439348189	-0.215176279204654	0.406018083199476	-0.474642179878298	-0.0129525664808401	0.63	0.406018083199476	-0.215176279204654	-0.462035459596559	0.002085195114686	-6.17289284792472	0.288296460739058	0.288296460739058	10	10
824	-0.294325383034308	0.995827692576545	-0.265903314233852	0.994573260049688	-0.221616113276561	-0.215176279204654	-0.333471759861455	-0.0150404466181358	0.742833395872054	1.62	-0.333471759861455	-0.215176279204654	0.482426149244293	0.00921187308086	-4.68726207470656	0.21417229631075	0.21417229631075	10	10
813	-0.25630631084454	0.995827692576545	-0.2261129679269	0.994573260049688	-0.228352233828527	-0.215176279204654	0.0381179331948216	-0.0288186586041795	-0.328764791706556	1.53	0.0381179331948216	-0.215176279204654	0.425267735404344	0.00639338097029	-5.0524920471868	0.220910856713323	0.220910856713323	10	10
