ORIG_FID	CS	RSLR	TR	WH	WETpx	GAINpx	WET96px	NDVI	NDMI	WET	WET96	GAIN	logWET	PCT	logPCT	CHGpx	CHG	HUC4	region
982	0.0025	10.9	0.34	0.8	10	0.27	1480	-0.084423777529741	0.103388085129314	0.9	133.2	0.0243	-0.105360515657826	0.006756756756757	-4.99721227376411	-9.73	-0.8757	0809	10
937	0.0191	10.9	0.34	0.5	25	0	2231	-0.198653889702394	0.18947197227232	2.25	200.79	0	0.810930216216329	0.011205737337517	-4.49132936956433	-25	-2.25	0809	10
935	0.0171	10.9	0.34	0.5	10	0	2254	-0.205495454866371	0.216848743485837	0.9	202.86	0	-0.105360515657826	0.004436557231588	-5.41787660160568	-10	-0.9	0809	10
958	0.0025	10.9	0.34	0.8	11	0	1721	-0.221482977181838	0.229944675781321	0.99	154.89	0	-0.010050335853501	0.006391632771644	-5.05276552341317	-11	-0.99	0809	10
911	0.0141	10.9	0.34	0.5	69	0	1655	-0.194310009349444	0.205291757049497	6.21	148.95	0	1.82616089594539	0.041691842900302	-3.1774497832139	-69	-6.21	0809	10
918	0.0146	10.9	0.34	0.5	64	0	1197	0.011325884510766	0.142634268560982	5.76	107.73	0	1.7509374747078	0.053467000835422	-2.9286906221983	-64	-5.76	0809	10
936	0.0171	10.9	0.34	0.5	36	0	2388	-0.132380123349305	0.159553752551045	3.24	214.92	0	1.17557332980424	0.015075376884422	-4.19469253605638	-36	-3.24	0809	10
917	0.0146	10.9	0.34	0.5	28	0	3525	-0.10450752399987	0.170102875795375	2.52	317.25	0	0.924258901523332	0.007943262411348	-4.83543120507117	-28	-2.52	0809	10
2004	0.0147	10.9	0.34	0.8	37	0	2769	-0.213440870731103	0.252683929283124	3.33	249.21	0	1.20297230399235	0.01336222462983	-4.31532361052674	-37	-3.33	0809	10
912	0.0143	10.9	0.34	0.5	67	0	3351	0.040151141208204	0.109429533291114	6.03	301.59	0	1.79674701073909	0.019994031632349	-3.91232146834634	-67	-6.03	0809	10
903	0.0163	10.9	0.34	0.5	17	0	721	0.014413733903415	-0.020312939365493	1.53	64.89	0	0.425267735404344	0.023578363384189	-3.74742579322873	-17	-1.53	0809	10
904	0.0148	10.9	0.34	0.5	12	0	2733	-0.215997489999795	0.23444331205816	1.08	245.97	0	0.076961041136128	0.004390779363337	-5.42824853614007	-12	-1.08	0809	10
1931	0.0175	10.852	0.345	0.8	2	0	4871	0.123062073957893	-0.034256657299612	0.18	438.39	0	-1.71479842809193	0.000410593307329	-7.7979073532466	-2	-0.18	0809	10
900	0.0154	10.877	0.342	0.5	90	0.27	6404	0.013175925862709	0.083409794462832	8.1	576.36	0.0243	2.09186406167839	0.014053716427233	-4.26486840378634	-89.73	-8.0757	0809	10
905	0.0148	10.9	0.34	0.5	81	0.18	4342	-0.064719499507763	0.185420229906931	7.29	390.78	0.0162	1.98650354602057	0.018654997696914	-3.9816411957658	-80.82	-7.2738	0809	10
899	0.0172	10.8	0.35	0.5	50	0.27	4356	-0.050893084470206	0.130609400913606	4.5	392.04	0.0243	1.50407739677627	0.01147842056933	-4.4672864786247	-49.73	-4.4757	0809	10
898	0.0197	10.8	0.341	0.5	80	0.18	5678	0.130200811401815	0.153095579471627	7.2	511.02	0.0162	1.97408102602201	0.014089468122578	-4.26232770235903	-79.82	-7.1838	0809	10
891	0.0196	10.8	0.34	0.5	76	0.18	4733	-0.054499664478188	0.234079207408798	6.84	425.97	0.0162	1.92278773163446	0.016057468835834	-4.13158118961992	-75.82	-6.8238	0809	10
897	0.0197	10.8	0.341	0.5	57	0	176	0.134088200795295	0.05944517004442	5.13	15.84	0	1.63510565918268	0.323863636363636	-1.1274327272036	-57	-5.13	0809	10
902	0.0186	10.807	0.34	0.5	8	0	11	0.117199187352533	-0.093147774974465	0.72	0.99	0	-0.328504066972036	0.727272727272727	-0.318453731118535	-8	-0.72	0809	10
1930	0.0175	10.852	0.345	0.8	169	0	3378	0.063672023533597	-0.020431952669154	15.21	304.02	0	2.7219531062712	0.050029603315571	-2.99514038244467	-169	-15.21	0809	10
894	0.0214	10.8	0.34	0.5	13	0	15	0.157644066379113	0.14421785144899	1.17	1.35	0	0.157003748809665	0.866666666666667	-0.143100843640673	-13	-1.17	0809	10
892	0.0217	10.8	0.34	0.5	112	0	1670	0.337918129869287	0.252182348915862	10.08	150.3	0	2.31055326264322	0.067065868263473	-2.70208003411571	-112	-10.08	0809	10
895	0.0214	10.8	0.34	0.5	55	0	233	0.298239095395604	0.226741308424787	4.95	20.97	0	1.5993875765806	0.236051502145923	-1.44370526833323	-55	-4.95	0809	10
889	0	10.8	0.34	0.5	16	0	157	0.232440717033044	0.196404269916948	1.44	14.13	0	0.364643113587909	0.101910828025478	-2.28365708310853	-16	-1.44	0809	10
896	0.0214	10.8	0.34	0.5	168	0.27	3316	0.095929282920977	0.165981086556682	15.12	298.44	0.0243	2.71601837075139	0.050663449939686	-2.98255053685193	-167.73	-15.0957	0809	10
890	0.0211	10.8	0.34	0.5	55	0.18	1612	0.07989559656489	0.186243064612155	4.95	145.08	0.0162	1.5993875765806	0.034119106699752	-3.3778977378341	-54.82	-4.9338	0809	10
1144	0.0186	9.508	0.333	0.6	12	0.18	4614	0.139131905397239	0.214902661755232	1.08	415.26	0.0162	0.076961041136128	0.00260078023407	-5.9519437889457	-11.82	-1.0638	0809	10
1146	0.0164	9.542	0.343	0.6	14	1.17	5807	0.074615125792626	0.185976759556258	1.26	522.63	0.1053	0.231111720963387	0.002410883416566	-6.02776203575679	-12.83	-1.1547	0809	10
1147	0.0147	9.6	0.36	0.6	16	0.81	7131	0.096432382127607	0.102583143831697	1.44	641.79	0.0729	0.364643113587909	0.002243724582807	-6.09961803378852	-15.19	-1.3671	0809	10
1152	0.0157	9.6	0.36	0.8	6	0.45	6754	0.182821613210073	0.198942471991801	0.54	607.86	0.0405	-0.616186139423817	0.00088836245188	-7.02613073171746	-5.55	-0.4995	0809	10
1154	0.0173	9.744	0.36	0.7	12	0.9	3967	0.111805123918657	0.06064478350653	1.08	357.03	0.081	0.076961041136128	0.00302495588606	-5.80085877072633	-11.1	-0.999	0809	10
1156	0.0176	9.8	0.36	0.7	6	0.09	2740	0.042945111621234	0.069029887437853	0.54	246.6	0.0081	-0.616186139423817	0.002189781021898	-6.12395373015406	-5.91	-0.5319	0809	10
970	0.0181	9.8	0.36	0.8	24	0.27	5365	0.086441326775329	0.102123755966001	2.16	482.85	0.0243	0.770108221696074	0.004473438956198	-5.40959782471685	-23.73	-2.1357	0809	10
971	0.0179	9.833	0.36	0.8	17	0.18	6038	0.168036040704926	0.033509541599531	1.53	543.42	0.0162	0.425267735404344	0.002815501821795	-5.87261476621057	-16.82	-1.5138	0809	10
991	0.0181	9.9	0.36	0.8	71	0.45	6126	0.114714990672932	0.029446197155756	6.39	551.34	0.0405	1.85473426838944	0.011589944498857	-4.45761741035141	-70.55	-6.3495	0809	10
992	0.0193	9.967	0.36	0.8	43	0	2196	0.066437825310931	0.074814705878161	3.87	197.64	0	1.35325450704169	0.019581056466302	-3.93319268693586	-43	-3.87	0809	10
972	0.0193	9.893	0.36	0.8	6	0.18	3928	-0.075323027587826	0.087841731262784	0.54	353.52	0.0162	-0.616186139423817	0.00152749490835	-6.4841262002463	-5.82	-0.5238	0809	10
993	0.0193	9.967	0.36	0.8	23	0.18	5601	0.100991871464801	0.008257927901841	2.07	504.09	0.0162	0.727548607277278	0.00410640956972	-5.49520621628068	-22.82	-2.0538	0809	10
995	0.0204	10.077	0.36	0.8	17	0	5513	0.112864976012799	0.032669788008963	1.53	496.17	0	0.425267735404344	0.003083620533285	-5.78165087453347	-17	-1.53	0809	10
994	0.02	10	0.36	0.8	6	0	3906	0.340016432584812	0.153781985345844	0.54	351.54	0	-0.616186139423817	0.001536098310292	-6.47850964220857	-6	-0.54	0809	10
1000	0.0207	10.4	0.35	0.8	12	0.18	613	0.242022338128586	0.042630956480829	1.08	55.17	0.0162	0.076961041136128	0.019575856443719	-3.93345828614821	-11.82	-1.0638	0809	10
1016	0.0201	10.4	0.35	0.8	94	0.09	191	-0.034210435234934	0.071457784756348	8.46	17.19	0.0081	2.13534917361813	0.492146596858639	-0.708978645776626	-93.91	-8.4519	0809	10
999	0.0207	10.4	0.35	0.8	17	0.09	52	0.016304343369278	-0.013948562002821	1.53	4.68	0.0081	0.425267735404344	0.326923076923077	-1.11803037452521	-16.91	-1.5219	0809	10
998	0.0196	10.4	0.35	0.8	9	0	96	0.122228538748306	0.209702304128809	0.81	8.64	0	-0.210721031315653	0.09375	-2.36712361413162	-9	-0.81	0809	10
1015	0.0185	10.4	0.35	0.8	71	0	901	0.141952914504712	0.091399772697616	6.39	81.09	0	1.85473426838944	0.078801331853496	-2.54082538056702	-71	-6.39	0809	10
1014	0.0188	10.286	0.357	0.8	9	0	738	0.187764374319428	-0.031526326887178	0.81	66.42	0	-0.210721031315653	0.01219512195122	-4.40671924726425	-9	-0.81	0809	10
2014	0.02	10.241	0.36	0.8	1	0	1778	0.172413793103448	-0.022988505747126	0.09	160.02	0	-2.40794560865187	0.000562429696288	-7.48324441607385	-1	-0.09	0809	10
1013	0.02	10.233	0.36	0.8	5	0	2832	0.149828263330763	-0.004345352269407	0.45	254.88	0	-0.798507696217772	0.001765536723164	-6.33930054237951	-5	-0.45	0809	10
2015	0.02	10.241	0.36	0.8	20	0	2328	0.115633142773015	0.018047971248159	1.8	209.52	0	0.587786664902119	0.008591065292096	-4.75703253529734	-20	-1.8	0809	10
1008	0.0202	10.1	0.36	0.8	9	0	4903	0.109500157696917	0.069342699961869	0.81	441.27	0	-0.210721031315653	0.0018356108505	-6.30037796431501	-9	-0.81	0809	10
2019	0.0206	10.1	0.36	0.8	8	0	3224	0.03703031240566	0.022027298134325	0.72	290.16	0	-0.328504066972036	0.002481389578164	-5.99893656194668	-8	-0.72	0809	10
1070	0.0282	9.5	0.33	0.7	69	0	1540	0.293692239762117	0.144311341419405	6.21	138.6	0	1.82616089594539	0.044805194805195	-3.10543119081041	-69	-6.21	0808	9
1570	0.021	9.233	0.37	0.8	2	7.11	586	0.174780806631596	0.248304584991892	0.18	52.74	0.6399	-1.71479842809193	0.003412969283276	-5.68017260901707	5.11	0.4599	0808	9
1104	0.0216	9.104	0.405	0.8	42	0	5342	0.494466183524782	0.116468352252794	3.78	480.78	0	1.3297240096315	0.007862223886185	-4.84568577538654	-42	-3.78	0808	9
1106	0.0227	9.2	0.37	0.8	39	0	3019	0.42176176984501	0.09600810259522	3.51	271.71	0	1.25561603747777	0.012918184829414	-4.34911928357719	-39	-3.51	0808	9
1067	0.0322	9.1	0.33	0.7	119	0.09	5700	0.185881128953796	0.191606180131536	10.71	513	0.0081	2.37117788445966	0.020877192982456	-3.86909796071111	-118.91	-10.7019	0808	9
1065	0.0331	9.1	0.33	0.7	10	0	2897	0.277965813145352	0.313565782896582	0.9	260.73	0	-0.105360515657826	0.003451846738005	-5.6688459047753	-10	-0.9	0808	9
1097	0.0283	9.065	0.357	0.7	5	0	3853	0.320934098227376	0.135885130853703	0.45	346.77	0	-0.798507696217772	0.001297690111601	-6.64716943219206	-5	-0.45	0808	9
1105	0.0216	9.104	0.405	0.8	48	0	2390	0.402007532582034	0.056103024364432	4.32	215.1	0	1.46325540225602	0.020083682008368	-3.90784763401766	-48	-4.32	0808	9
1119	0.0213	9.131	0.395	0.8	18	7.74	4175	0.193992028037606	-0.005085377165521	1.62	375.75	0.6966	0.482426149244293	0.004311377245509	-5.44649787938879	-10.26	-0.9234	0808	9
1118	0.0215	8.9	0.48	0.8	3	0.36	5202	0.294606348417019	0.022928312248701	0.27	468.18	0.0324	-1.30933331998376	0.000576701268743	-7.45818615734049	-2.64	-0.2376	0808	9
1103	0.0232	8.9	0.48	0.8	1	0.99	1929	0.36283185840708	0.198443579766537	0.09	173.61	0.0891	-2.40794560865187	0.000518403317781	-7.56475701290573	-0.01	-9e-04	0808	9
1117	0.0219	8.9	0.48	0.7	21	12.78	6852	0.417049265448971	0.211800826084368	1.89	616.68	1.1502	0.636576829071551	0.003064798598949	-5.78777342172059	-8.22	-0.7398	0808	9
1116	0.0212	8.86	0.456	0.7	20	0.18	7120	0.271989200876853	0.00499135921226	1.8	640.8	0.0162	0.587786664902119	0.002808988764045	-5.87493073085203	-19.82	-1.7838	0808	9
1126	0.0213	8.8	0.42	0.7	14	1.35	6726	0.238379338585151	0.059616090652198	1.26	605.34	0.1215	0.231111720963387	0.002081474873625	-6.17467856268496	-12.65	-1.1385	0808	9
1125	0.0223	8.8	0.42	0.7	129	1.98	6424	0.329976222289552	0.100648617138308	11.61	578.16	0.1782	2.4518667957098	0.020080946450809	-3.90798385126492	-127.02	-11.4318	0808	9
1114	0.0232	8.7	0.43	0.7	4	5.49	7374	0.113678588487137	0.177797862106373	0.36	663.66	0.4941	-1.02165124753198	0.000542446433415	-7.5194212176742	1.49	0.1341	0808	9
1096	0.0322	9.1	0.33	0.7	44	1.98	4309	0.520669615522078	0.238214803520437	3.96	387.81	0.1782	1.37624402526639	0.010211185889998	-4.58427150369758	-42.02	-3.7818	0808	9
1081	0.0339	9.1	0.33	0.7	6	0	3732	0.266964786271596	0.265811642799927	0.54	335.88	0	-0.616186139423817	0.001607717041801	-6.43294009273918	-6	-0.54	0808	9
1062	0.0339	9.1	0.33	0.7	12	0	5759	0.454872093627981	0.269571713815426	1.08	518.31	0	0.076961041136128	0.002083695085952	-6.17361247771867	-12	-1.08	0808	9
1063	0.0338	9.1	0.33	0.7	12	0	6354	0.442799094020267	0.19331834776503	1.08	571.86	0	0.076961041136128	0.001888574126534	-6.27193316504146	-12	-1.08	0808	9
1084	0.0327	9.1	0.33	0.7	12	0	2964	0.499451625159835	0.173971734296152	1.08	266.76	0	0.076961041136128	0.004048582995951	-5.50938833662798	-12	-1.08	0808	9
1064	0.0338	9.1	0.33	0.7	5	0.09	4851	0.529934207953938	0.292238855470977	0.45	436.59	0.0081	-0.798507696217772	0.00103071531643	-6.87750223581112	-4.91	-0.4419	0808	9
1068	0.031	8.9	0.323	0.7	83	0	5484	0.042468017404754	0.264187228473932	7.47	493.56	0	2.01089499914473	0.015134938001459	-4.19074943288561	-83	-7.47	0808	9
1069	0.0304	8	0.29	0.8	58	0	4517	0.079985407447536	0.261642191768855	5.22	406.53	0	1.65249740189455	0.012840380783706	-4.35516032510819	-58	-5.22	0808	9
1042	0.0299	8	0.29	0.8	50	0	2333	0.273454865038535	0.17930033304044	4.5	209.97	0	1.50407739677627	0.021431633090441	-3.84288726659328	-50	-4.5	0808	9
1043	0.0287	8	0.29	0.8	355	0	5562	0.419229874263888	0.235045989322696	31.95	500.58	0	3.46417218082354	0.063825961884214	-2.75159524531849	-355	-31.95	0808	9
1044	0.0273	8.327	0.303	0.7	18	0.36	4113	0.235546492734554	0.1856082337625	1.62	370.17	0.0324	0.482426149244293	0.00437636761488	-5.43153621033426	-17.64	-1.5876	0808	9
1045	0.0273	8.327	0.303	0.7	3	0	164	0.240022418400429	0.20551309065062	0.27	14.76	0	-1.30933331998376	0.018292682926829	-4.00125413915609	-3	-0.27	0808	9
1071	0.0272	9.5	0.33	0.7	38	0	1421	0.179827232388943	0.266326935793218	3.42	127.89	0	1.22964055107451	0.026741731175229	-3.62152996837071	-38	-3.42	0808	9
1047	0.0269	7.633	0.303	0.7	5	0	225	0.184013451040257	0.223674692248039	0.45	20.25	0	-0.798507696217772	0.022222222222222	-3.80666248977032	-5	-0.45	0808	9
1046	0.0269	7.633	0.303	0.7	78	0	1587	0.245681643055202	0.260188997847832	7.02	142.83	0	1.94876321803772	0.049149338374291	-3.01289189383682	-78	-7.02	0808	9
1088	0.027	9.5	0.33	0.7	4	0	4946	0.633453383559553	0.318874160551702	0.36	445.14	0	-1.02165124753198	0.000808734330772	-7.12004008696147	-4	-0.36	0808	9
1072	0.0262	9.5	0.33	0.7	16	0	4981	0.262271720486386	0.287595537097818	1.44	448.29	0	0.364643113587909	0.00321220638426	-5.7407972308335	-16	-1.44	0808	9
1089	0.0276	9.5	0.33	0.7	1	0	5591	0.248407643312102	0.351724137931034	0.09	503.19	0	-2.40794560865187	0.000178858880343	-8.62891344102665	-1	-0.09	0808	9
1073	0.0248	9.5	0.33	0.7	23	0	4349	0.285565904697045	0.275787350833358	2.07	391.41	0	0.727548607277278	0.005288572085537	-5.24220699666849	-23	-2.07	0808	9
1090	0.0242	9.536	0.332	0.7	10	0.18	1472	0.05200726544892	0.335291642088748	0.9	132.48	0.0162	-0.105360515657826	0.00679347826087	-4.99179220629478	-9.82	-0.8838	0808	9
1129	0.0152	9.8	0.41	0.6	188	17.19	3972	0.267742233589751	0.118835592883364	16.92	357.48	1.5471	2.82849635417808	0.047331319234642	-3.05058306233511	-170.81	-15.3729	0808	9
1128	0.0152	9.8	0.41	0.6	2	1.98	136	0.075854098545496	0.234996249062266	0.18	12.24	0.1782	-1.71479842809193	0.014705882352941	-4.21950770517611	-0.02	-0.0018	0808	9
1127	0.0155	9.8	0.41	0.6	20	1.44	80	0.28760691735205	0.196469431968998	1.8	7.2	0.1296	0.587786664902119	0.25	-1.38629436111989	-18.56	-1.6704	0808	9
1121	0.0161	9.8	0.41	0.6	18	0.45	1730	0.182410632918772	0.125840595907533	1.62	155.7	0.0405	0.482426149244293	0.010404624277457	-4.56550492959566	-17.55	-1.5795	0808	9
1108	0.0186	9.9	0.35	0.6	2	0	587	0.53448275862069	0.266903914590747	0.18	52.83	0	-1.71479842809193	0.003407155025554	-5.68187763926815	-2	-0.18	0808	9
1107	0.0198	9.9	0.35	0.6	48	0	4512	0.385259942723224	0.252549894025502	4.32	406.08	0	1.46325540225602	0.01063829787234	-4.54329478227	-48	-4.32	0808	9
1098	0.0202	9.9	0.35	0.7	2	0	898	0.189589665653495	0.325082508250825	0.18	80.82	0	-1.71479842809193	0.002227171492205	-6.10702288774226	-2	-0.18	0808	9
1091	0.0212	9.7	0.34	0.7	40	0	5428	0.117723457006024	0.305136751410666	3.6	488.52	0	1.28093384546206	0.007369196757553	-4.91044656684082	-40	-3.6	0808	9
1131	0.0163	9.9	0.44	0.6	41	27.54	7795	0.419015676882473	0.25525429493604	3.69	701.55	2.4786	1.30562645805244	0.005259781911482	-5.24766571478757	-13.46	-1.2114	0808	9
1130	0.0164	9.858	0.428	0.6	119	24.03	4712	0.202547885850974	0.085802274556567	10.71	424.08	2.1627	2.37117788445966	0.02525466893039	-3.67874423221989	-94.97	-8.5473	0808	9
1133	0.0171	9.9	0.44	0.6	118	1.17	2932	0.380552163579363	0.292090622922661	10.62	263.88	0.1053	2.36273901581379	0.040245566166439	-3.21275543854088	-116.83	-10.5147	0808	9
1132	0.0163	9.9	0.44	0.6	157	14.49	5367	0.251891328715089	0.228557458823401	14.13	483.03	1.3041	2.64830019669644	0.02925284143842	-3.53177856682852	-142.51	-12.8259	0808	9
1122	0.0167	9.9	0.44	0.6	142	25.11	5966	0.225861335878321	0.325536676253914	12.78	536.94	2.2599	2.54788144894939	0.02380154207174	-3.73800490747343	-116.89	-10.5201	0808	9
1134	0.0181	9.9	0.44	0.6	46	2.34	4575	0.21021531253155	0.391830356734516	4.14	411.75	0.2106	1.42069578783722	0.010054644808743	-4.59972058122053	-43.66	-3.9294	0808	9
1138	0.0184	10.02	0.392	0.6	20	32.49	5624	0.500110959250233	0.343651175062523	1.8	506.16	2.9241	0.587786664902119	0.003556187766714	-5.63906615993651	12.49	1.1241	0808	9
1139	0.0196	10.1	0.36	0.6	18	1.26	7092	0.385369116753217	0.226908829048123	1.62	638.28	0.1134	0.482426149244293	0.00253807106599	-5.97635090929793	-16.74	-1.5066	0808	9
1140	0.0196	10.1	0.36	0.6	11	26.64	3591	0.013005458004013	0.32285075050154	0.99	323.19	2.3976	-0.010050335853501	0.003063213589529	-5.78829072142771	15.64	1.4076	0809	10
1141	0.019	10.1	0.36	0.6	28	36.18	3572	0.11254874497608	0.315316888948031	2.52	321.48	3.2562	0.924258901523332	0.007838745800672	-4.84867643182119	8.18	0.7362	0809	10
1142	0.0184	9.8	0.336	0.6	19	0	406	0.115470779263208	0.303701924161668	1.71	36.54	0	0.536493370514568	0.04679802955665	-3.06191418043529	-19	-1.71	0809	10
1137	0.0177	10.1	0.36	0.6	87	9.54	4539	0.06870750833052	0.32324463198237	7.83	408.51	0.8586	2.05796251000271	0.019167217448777	-3.95455388380188	-77.46	-6.9714	0809	10
1136	0.0189	10.1	0.36	0.6	448	30.33	4942	0.264845729844509	-0.047018985372232	40.32	444.78	2.7297	3.69684762376311	0.090651558073654	-2.40073215413357	-417.67	-37.5903	0809	10
1135	0.0189	10.1	0.36	0.6	139	16.92	5367	0.177098349349028	0.209280929061934	12.51	483.03	1.5228	2.52652832447882	0.025899012483697	-3.65355043904614	-122.08	-10.9872	0808	9
1058	0.0224	7.8	0.35	0.8	1	0.36	4938	-0.064171122994652	0.17056856187291	0.09	444.42	0.0324	-2.40794560865187	0.000202511138113	-8.50471566990512	-0.64	-0.0576	0808	9
1055	0.0225	7.7	0.35	0.8	18	0.09	6890	0.224413110127031	0.07106469939417	1.62	620.1	0.0081	0.482426149244293	0.002612481857765	-5.94745460611154	-17.91	-1.6119	0808	9
1061	0.0262	7.9	0.35	0.8	8	0	5400	0.382575327219388	0.180949285510118	0.72	486	0	-0.328504066972036	0.001481481481481	-6.51471269087253	-8	-0.72	0808	9
1100	0.0261	8.055	0.482	0.8	106	0	2212	0.305592446699295	-0.023356481021338	9.54	199.08	0	2.2554934854602	0.047920433996383	-3.03821326853016	-106	-9.54	0808	9
1101	0.0263	8.1	0.5	0.8	67	0.18	3171	0.309858200105604	0.031710141894057	6.03	285.39	0.0162	1.79674701073909	0.021128981393882	-3.85710965514738	-66.82	-6.0138	0808	9
1102	0.0263	8.26	0.46	0.8	58	0	2687	0.276252466424952	0.09127199526111	5.22	241.83	0	1.65249740189455	0.0215854112393	-3.83573759806907	-58	-5.22	0808	9
1109	0.0262	8.3	0.45	0.8	43	0.09	4046	0.250865849545476	-0.043561253206056	3.87	364.14	0.0081	1.35325450704169	0.010627780523974	-4.54428390203413	-42.91	-3.8619	0808	9
1110	0.0255	8.3	0.45	0.7	36	0	3801	0.143422297345419	-0.030608136701338	3.24	342.09	0	1.17557332980424	0.009471191791634	-4.65950053053314	-36	-3.24	0808	9
